formula,mpids,is_stable,theoretical,band_gap,formation_energy_per_atom,Value,DOI,compound_type
Nd2MnNiO6,mp-18899,True,False,1.457199999999999,-2.780404253293103,1.02,10.1016/j.jssc.2004.03.031,Double anions
Nd2O3,mp-1045,True,False,3.708,-3.781547341499998,3.875,10.1007/s00339-013-7611-9,Double anions
Nd2TiO5,mp-17904,True,False,3.313799999999999,-3.7841771885416673,3.0,10.1007/s10854-016-5692-x,Double anions
Nd2Zr2O7,mp-5977,True,False,3.3281,-3.842356440454542,3.75,10.1007/s10562-009-0178-6,Double anions
Nd2ZrS5,mp-1196300,True,False,1.0438,-2.200962773437502,1.83,10.1039/c3dt50291k,Double anions
Nd4(GeS4)3,mp-560086,False,False,1.9962,-1.557133854736842,2.62,10.1016/j.jssc.2007.02.002,Chalcogenides
NdFeO3,mp-20407,True,False,1.7349,-2.776405970499999,3.8,10.1039/c7ta07842k,Halides
NdGaO3,mp-3196,False,False,3.452499999999999,-3.053719460000001,2.653,10.1007/s10948-018-4938-7,Oxides
NdMnO3,mp-20852,True,False,1.898,-2.963478812086206,3.02,10.1038/s41598-019-50393-9,Oxides
Ni2Te3O8,mp-17360,True,False,3.0277,-1.449301156538462,3.84,10.1021/ja034196p,Double anions
NiF2,mp-559798,True,False,4.9116,-2.232239561666667,9.0,10.1039/c2cp22419d,Double anions
NiO,mp-19009,True,False,2.300899999999999,-1.218085299999999,3.6,10.1016/j.cej.2018.10.005,Oxides
NiS2,mp-1411545,False,True,0.527899999999999,-0.5559060250000001,0.5449999999999999,10.1016/j.matpr.2020.04.215,Double anions
NiSnO3,mp-754654,False,True,1.7717,-1.725544296999999,3.75,10.1016/j.optmat.2015.06.009,Chalcogenides
NiWO4,mp-21179,True,False,2.8991,-1.900100025833332,2.9,10.1016/j.matpr.2018.06.610,Oxides
P2O5,mp-2173,True,False,4.8374,-2.449045707040817,7.0,10.1039/c9nr09942e,Double anions
PO2,mp-562065,False,False,4.5183,-2.264104192380951,2.46,10.1016/j.physb.2010.12.005,Double anions
PSe,mp-28885,True,False,2.2667,-0.090475402269344,0.94,10.1039/c7py00241f,Chalcogenides
Pb2O3,mp-20078,False,False,1.074899999999999,-1.393345208999998,1.67,10.1021/jacs.5b03986,Double anions
Pb3O4,mp-22633,True,False,1.133,-1.44698115428571,2.1100000000000003,10.1039/c2ra21660d,Oxides
PbBr2,mp-2456335,True,True,2.642699999999999,-1.293377115833332,3.27,10.1021/jacs.5b03986,Double anions
PbCl2,mp-23291,True,False,3.7939,-1.308738062500002,3.91,10.1016/j.physb.2018.01.057,Double anions
PbI2,mp-567503,True,False,2.4455,-0.9218665316666632,2.32,10.1016/j.matpr.2020.04.074,Double anions
PbN6,mp-667338,False,False,2.5064,0.418739402619045,3.0,10.1021/jacs.5b03986,Nitrides
PbO,mp-19921,True,False,1.4635999999999991,-1.469972337031249,2.75,10.1016/j.matpr.2020.04.158,Oxides
PbO2,mp-1180019,False,True,0.6955,-0.8579809205555541,1.45,10.1039/c5tc04089b,Double anions
PbS,mp-1057015,False,True,0.5555,-0.7822108212499981,0.7,10.1016/j.cej.2012.07.075,Chalcogenides
PbSe,mp-1063670,False,False,0.8576,-0.633941859531248,0.28,10.1016/j.matpr.2015.04.043,Chalcogenides
PbSeO4,mp-22342,True,False,3.192299999999999,-1.403858754557288,4.3,10.1002/zaac.201500211,Chalcogenides
PbWO4,mp-504591,True,False,2.9475,-2.054140709166665,3.81,10.1016/j.cej.2012.12.064,Oxides
Pd(IO3)2,mp-1198404,False,False,0.9186,-0.7437370475,1.31,10.1021/ic101627v,Halides
PdCl2,mp-29487,True,False,1.5592,-0.5866676483333321,0.2,10.1039/c9nj00673g,Double anions
PdSe2,mp-1120759,False,True,1.3767,-0.270646422708331,1.0750000000000002,10.1039/c8tc06050a,Double anions
PdSeO3,mp-545482,True,False,1.0589,-1.032893985468749,2.75,10.1039/c9nr08416a,Chalcogenides
Pr2MnNiO6,mp-1209751,True,True,1.6564,-2.760933286626437,1.0,10.1016/j.jssc.2004.03.031,Double anions
Pr2O3,mp-16705,True,False,3.8059,-3.729270369416666,3.9,10.1016/j.tsf.2007.08.097,Double anions
Pr2Se3,mp-32689,True,True,1.475099999999999,-2.190777713854166,1.85,10.1021/jacs.5b03986,Double anions
Pr2Sn2O7,mp-4394,True,False,2.6358,-2.955287218030299,4.19,10.1039/c5ra26028k,Double anions
Pr2Te4O11,mp-2980,True,False,3.3043,-2.264977823235294,3.65,10.1021/ja034196p,Double anions
Pr2Ti2O7,mp-15201,True,False,2.972899999999999,-3.714439192499989,2.7,10.1039/c5tc00242g,Double anions
PrAlO3,mp-3466,True,False,4.1325,-3.655848326333328,3.8,10.1039/c6ra08875a,Oxides
PrBN2,mp-9028,True,False,2.1062,-1.537683774583333,4.0,10.1016/S1466-6049(01)00006-X,Double anions
PrCrO3,mp-1105822,True,False,2.0419,-3.121656220833332,3.2,10.1016/j.optmat.2020.109742,Oxides
PrFeO3,mp-22341,True,False,1.0793,-2.757081589333333,2.08,10.1007/s00339-017-1186-9,Halides
PtCl2,mp-23290,True,False,1.7917,-0.475064009999998,0.5,10.1039/c8nj04701d,Double anions
PtN2,mp-1095618,False,True,1.3251,0.214806325833331,1.06,10.1007/s10853-019-03886-x,Double anions
PtS2,mp-762,True,False,1.5467,-0.43941375520833,0.95,10.1016/j.rinp.2020.103088,Double anions
PtSe2,mp-1115,True,False,0.6193000000000001,-0.463916126041667,1.2,10.1039/c9cp06249a,Double anions
Rb2AgPS4,mp-1105212,True,False,2.2636,-0.990332531413689,2.6,10.1002/anie.201602317,Double anions
Rb2BaNb2Se11,mp-571293,True,False,1.5628000000000002,-1.217559985986327,1.53,10.1016/j.jssc.2006.12.002,Double anions
Rb2Cd3S4,mp-18556,True,False,1.8924,-1.049425331666664,2.92,10.1021/ic010069n,Double anions
Rb2Cd3Se4,mp-16818,True,False,1.5237,-1.042348969652775,2.37,10.1021/ic010069n,Double anions
Rb2Cd3Te4,mp-29901,True,False,1.4415,-0.863228203518516,2.3,10.1021/ic010069n,Double anions
Rb2Cu2Sb2S5,mp-1195291,True,False,1.1696,-0.7969680706818171,1.6,10.1016/j.jssc.2015.10.028,Double anions
Rb2Cu2SnS4,mp-18006,False,False,0.9012999999999992,-0.8821618116666651,2.08,10.1039/c4ce00740a,Double anions
Rb2GeB4O9,mp-1020707,True,False,4.2812,-2.655388389947917,5.54,10.1021/ic102597y,Double anions
Rb2Mg2(WO4)3,mp-1195026,False,False,4.355700000000001,-2.417316159210526,4.17,10.1002/ejic.201500009,Double anions
Rb2PdF6,mp-14088,True,False,2.2306,-2.402987928888889,2.67,10.1016/j.jece.2017.10.010,Double anions
Rb2Te,mp-441,True,False,1.8766,-1.137773643888888,4.5,10.1021/jacs.5b03986,Double anions
Rb2TeBr6,mp-570324,True,False,2.101,-1.414484450185184,2.14,10.1002/1099-0682(200109),Double anions
Rb2Th7Se15,mp-1201494,True,False,1.3442999999999992,-1.99923215000651,1.83,10.1016/j.jssc.2013.06.031,Double anions
Rb2Zn3(P2O7)2,mp-557089,True,False,4.1684,-2.535591127329192,4.39,10.1039/d0qi00689k,Double anions
Rb3AgSn3Se8,mp-571164,True,False,1.3666,-0.917866301527776,1.8,10.1039/c0dt01381a,Chalcogenides
Rb3Al2(PO4)3,mp-560459,True,False,4.4183,-2.932643588821427,4.855,10.1039/c8qi01249k,Double anions
Rb3Bi2Br9,mp-1195363,True,False,2.818,-1.577431055714285,2.62,10.1021/ja200257a,Double anions
Rb3Bi2I9,mp-29895,True,False,2.4754,-1.177800070535715,2.1,10.1039/c9cc06625j,Double anions
Rb3In(IO3)6,mp-1192770,True,False,2.9749,-1.239729310327381,2.45,10.1039/c0dt01272f,Halides
Rb3Na(MoO4)2,mp-1104938,True,False,4.5827,-2.188677270991379,4.84,10.1016/j.jallcom.2014.05.086,Oxides
Rb3Nb2AsSe11,mp-683902,True,False,1.181199999999999,-1.038247646810662,1.5,10.1021/ic001157v,Double anions
Rb3Sb2Br9,mp-1194576,True,False,2.149,-1.508562501607142,2.48,10.1021/ja200257a,Double anions
Rb3Sb2I9,mp-1209693,True,True,1.9237,-1.114254693392857,2.1,10.1039/d0nr06138g,Double anions
Rb3Ta2AsS11,mp-1209358,True,True,1.8938,-1.163362778068626,2.21,10.7567/JJAPS.39S1.279,Double anions
Rb4Ge3B6O17,mp-1020896,True,False,3.855599999999999,-2.560774063166666,5.42,10.1021/ic102597y,Oxides
Rb4Ta2S11,mp-14577,False,False,1.7792,-1.257155684539214,2.58,10.7567/JJAPS.39S1.279,Double anions
Rb4Ti3S14,mp-542067,True,False,1.242899999999999,-1.337309552619046,1.59,10.1002/1521-3749(200109)627:9<2178::AID-ZAAC2178>3.0.CO;2-S,Chalcogenides
RbAg2SbS4,mp-17756,True,False,0.617799999999999,-0.6328239717708161,2.3,10.7567/JJAPS.39S1.279,Double anions
RbAg5(PS4)2,mp-1195102,False,False,1.162499999999999,-0.564735202351189,2.4,10.1002/anie.201602317,Chalcogenides
RbBaPO4,mp-17832,True,False,4.995900000000001,-3.027209593163264,5.39,10.1007/s10854-015-3745-1,Oxides
RbBaPS4,mp-1192550,True,False,2.2671,-1.478465595306122,3.3,10.1039/c4ta04757e,Chalcogenides
RbBi3Se5,mp-1209327,True,True,0.984,-0.833792697135417,0.45499999999999996,10.1016/S0022-4596(03)00309-8,Chalcogenides
RbBr,mp-22867,True,False,4.192,-2.02858637625,7.45,10.1021/jacs.5b03986,Halides
RbCaH3,mp-23949,False,False,3.2736,-0.47965106625,3.32,10.1016/j.jssc.2005.12.033,Hydrides
RbCl,mp-23295,True,False,4.8388,-2.24487251375,8.29,10.1021/jacs.5b03986,Halides
RbFe2F6,mp-1195892,True,False,1.5418,-2.760430037222223,6.0,10.1039/c2sc00765g,Double anions
RbGaSnSe4,mp-1209628,True,True,1.378099999999999,-0.9905953270535712,1.88,10.1002/zaac.200400154,Chalcogenides
RbGeB3O7,mp-1199892,False,False,4.5867,-2.642318686041665,5.58,10.1021/ic102597y,Oxides
RbHgSbTe3,mp-1219595,True,True,0.5502,-0.6012615250000001,0.2,10.1002/ejic.20100010,Chalcogenides
RbI,mp-22903,True,False,3.7765,-1.69585045125,6.25,10.1021/jacs.5b03986,Halides
RbInS2,mp-601861,True,False,2.4133,-1.192810585416665,3.05,10.1016/j.jallcom.2006.06.010,Double anions
RbInSe2,mp-31309,True,False,1.646199999999999,-1.148963117838542,2.0,10.1016/j.jssc.2005.04.007,Double anions
RbInTe3O8,mp-1192556,True,False,3.0269,-1.7148658903205112,3.9,10.1016/j.jallcom.2014.11.039,Halides
RbLaTa2O7,mp-541600,False,False,2.2853,-3.382045553833332,3.81,10.1016/j.jece.2018.11.034,Double anions
RbMgBO3,mp-1020633,True,False,4.3738,-2.761020107777777,3.827,10.1039/c5tc02337h,Oxides
RbMnF3,mp-558749,True,False,2.943699999999999,-3.014906922586206,1.49,10.1007/s10948-019-05158-w,Halides
RbMoPO6,mp-1198591,True,False,2.8368,-2.382280824404761,2.96,10.1021/ic3020699,Oxides
RbNb2PSe10,mp-1192452,True,False,0.912999999999999,-0.9168557968271672,1.15,10.1021/ic502724n,Double anions
RbPSe6,mp-17945,True,False,1.8728999999999991,-0.695075516400669,2.18,10.1039/C2JM33029F,Chalcogenides
RbPb2Br5,mp-23043,False,False,3.0406,-1.484788659687499,3.42,10.1039/d0nr06138g,Double anions
RbSnCl3,mp-998611,True,True,2.3264,-1.782789398499999,0.94,10.1039/c9cp03240a,Halides
RbTbSe2,mp-10782,True,False,1.9336,-1.96795239971354,2.5,10.1006/jssc.2002.9698,Double anions
RbY(TeO3)2,mp-1194706,True,False,3.1745,-2.302052576083333,3.6,10.1021/nn305707f,Chalcogenides
RbYS2,mp-999265,True,False,2.3166,-2.091109388124998,4.0,10.1038/srep43179,Double anions
RbZnF3,mp-4975,True,False,4.0784,-2.796601446999999,3.6825,10.1016/j.physb.2012.10.024,Halides
ReS2,mp-572758,True,False,1.3202,-0.901541504166666,1.47,10.1016/j.tsf.2019.06.007,Double anions
ReSe2,mp-541582,True,False,1.1434,-0.463165817708329,1.18,10.1039/d0dt01164a,Double anions
Rh2O3,mp-1716,False,False,0.5597000000000001,-1.0714212435,1.2,10.1039/c8cy00583d,Double anions
RhBr3,mp-27871,True,False,1.2584,-0.8457965725000001,1.76,10.1039/c9cp06240h,Halides
RhCl3,mp-27770,True,False,1.521199999999999,-0.784634455624997,1.18,10.1039/c9cp06240h,Halides
RuC,mp-1009792,False,True,0.6642,0.453844466249999,0.042499999999999996,10.1039/d0cp01990a,Carbides
RuO2,mp-1008785,False,True,0.6072000000000001,-1.269603159999999,2.3,10.1016/j.cej.2013.11.036,Double anions
RuS2,mp-2030,True,False,0.6683999999999991,-0.6867098235416661,1.55,10.1016/j.tsf.2004.11.128,Double anions
S,mp-77,True,False,2.7125,0.0,1.51,10.1016/j.matpr.2020.05.529,Chalcogenides
SO2,mp-27726,True,False,2.8368,-1.521559792499999,1.8695,10.1039/c8cp00318a,Double anions
Sb2O3,mp-2136,True,False,2.2239,-1.751737501999998,3.31,10.1039/c4ra04657a,Double anions
Sb2S3,mp-2809,True,False,1.2866,-0.286665912187498,1.7,10.1016/j.physb.2009.10.016,Double anions
Sb2Se3,mp-2160,True,False,0.7564000000000001,-0.284494587937501,1.2,10.1016/j.cej.2020.124599,Double anions
Sb4Cl2O5,mp-23419,True,False,2.6466000000000003,-1.691000731363637,3.0,10.1038/ncomms3292,Double anions
SbI3,mp-23281,True,False,2.1446,-0.643452289999999,2.3550000000000004,10.1039/c8qi00902c,Halides
SbN,mp-1423059,False,True,1.110999999999999,0.222929719999999,2.87,10.1039/c7nr09006d,Chalcogenides
SbOF,mp-561533,True,False,3.322699999999999,-2.201293383750001,3.0,10.1038/s41524-018-0071-1,Halides
SbPO4,mp-3439,True,False,4.002099999999999,-2.355047281607143,4.385,10.1039/c8ce00790j,Chalcogenides
SbSI,mp-23041,True,False,1.6276000000000002,-0.6055336799999951,1.8599999999999999,10.1039/c4ee03523b,Halides
SbSeI,mp-22996,True,False,1.3811,-0.60188073578125,1.662,10.1039/c8cc05149f,Halides
SbTeI,mp-28051,False,False,0.8429000000000001,-0.495501532222224,1.53,10.1007/s00894-018-3608-9,Halides
Sc2O3,mp-216,True,False,3.8235,-3.968732640749999,5.9399999999999995,10.1016/j.tsf.2008.05.050,Double anions
Sc2S3,mp-401,True,False,1.034999999999999,-2.171056859687499,2.0,10.1021/jacs.5b03986,Double anions
ScCl3,mp-23309,True,False,3.8723,-2.343001440624999,5.0,10.1039/c9nr08719b,Halides
ScF3,mp-695817,False,True,1.803799999999999,-3.355748293125001,6.075,10.1039/c4cs00461b,Halides
ScN,mp-1009750,False,True,2.4152,-1.789021039999999,0.92,10.1016/j.physb.2009.12.009,Chalcogenides
ScO2,mp-1179114,False,False,0.5864,-3.035004163333332,1.3,10.1039/c7ta10233j,Double anions
ScPO4,mp-4200,True,False,4.193899999999999,-3.354315457440474,4.255000000000001,10.1016/j.cej.2016.11.136,Chalcogenides
Se,mp-570481,True,False,1.7696,0.0,1.5,10.1016/j.cej.2016.08.028,Chalcogenides
SeO2,mp-726,True,False,3.2874,-1.154143574114583,4.77,10.1016/j.optmat.2019.109338,Double anions
Si,mp-149,True,False,0.6105,0.0,1.12,10.1016/j.cej.2020.125641,Chalcogenides
Si2N2O,mp-4497,True,False,4.924799999999999,-1.918821981,6.4645,10.1016/j.physb.2014.05.042,Double anions
Si3N4,mp-988,True,False,4.2503,-1.320943462857144,5.0,10.1016/j.matpr.2017.12.373,Chalcogenides
SiAs,mp-1863,True,False,1.451899999999999,-0.119684392083333,1.525,10.1021/jacs.5b03986,Chalcogenides
SiAs2,mp-978553,True,False,0.8890999999999991,-0.109264087916666,1.905,10.1186/s11671-018-2809-6,Double anions
SiB3,mp-569128,True,False,1.408,-0.0441499209375,1.1,10.1002/(SICI)1521-3749(199907)625:7<1207::AID-ZAAC1207>3.0.CO;2-9,Chalcogenides
SiC,mp-1204356,True,False,1.8389,-0.203882166618421,2.5,10.1016/j.cej.2015.06.103,Chalcogenides
SiGe,mp-1219182,False,True,0.6059999999999991,0.016203427499998,0.51,10.1016/j.optmat.2004.08.005,Chalcogenides
SiH2,mp-1192532,False,False,4.0154,0.033403332416666,1.15,10.1016/j.commatsci.2016.06.014,Double anions
SiO2,mp-555483,False,True,4.721699999999999,-3.259284434166667,7.1899999999999995,10.1016/j.cej.2016.06.014,Double anions
SiP,mp-2798,True,False,1.7395,-0.169962202321427,1.02,10.1039/c7cp06196j,Chalcogenides
SiP2,mp-9996,True,False,1.4262,-0.142390731567459,2.25,10.1039/c7nr07994j,Double anions
SiPbO3,mp-21723,True,False,3.1904999999999992,-2.5959264841666823,0.9,10.1007/s11082-020-02521-3,Chalcogenides
SiS2,mp-1602,True,False,3.1072,-0.749158648541666,2.95,10.1038/srep37694,Double anions
SiSe2,mp-1250007,True,True,2.4771,-0.5185735381249991,1.74,10.1039/c1nr10844a,Double anions
SiSnO3,mp-776110,False,True,2.6768,-2.5862830018333343,3.1,10.1007/s11082-020-02521-3,Chalcogenides
Sm2O3,mp-218,True,False,3.7823,-3.86195246725,3.7,10.1007/s10854-016-6224-4,Double anions
Sm2S3,mp-1403,True,False,0.7441,-2.366152452,3.0,10.1021/jacs.5b03986,Double anions
Sm2Se3,mp-32594,False,True,1.5046,-2.173472364187501,2.3,10.1021/jacs.5b03986,Double anions
Sm2Ti2O7,mp-3335,False,False,2.7306,-3.725298062424243,3.6,10.1039/c4cp00246f,Double anions
Sm2Ti2S2O5,mp-5999,True,False,0.779899999999999,-3.293462144242426,2.8,10.1039/c3cy20853b,Double anions
Sm2Zr2O7,mp-4408,True,False,3.0741,-3.85569428090909,2.9,10.1038/s41598-017-06725-8,Double anions
Sm2ZrSe5,mp-1198078,True,False,0.8425,-1.966999839414061,1.41,10.1039/c3dt50291k,Double anions
Sm3SbO3,mp-983597,False,False,0.5489,-3.094074591428572,0.0057,10.1016/j.jssc.2009.04.023,Chalcogenides
Sm4GaSbS9,mp-1199065,True,False,1.9465999999999992,-1.839325372166666,2.23,10.1134/S0020168511010109,Chalcogenides
Sm4InSbS9,mp-1196183,True,False,2.1754,-1.815866624194443,2.13,10.1021/acs.inorgchem.5b02846,Halides
SmBiW2O9,mp-1200917,False,False,2.6689,-2.474325542115385,3.39,10.1039/c1dt10748h,Double anions
SmVO4,mp-19323,True,False,3.0241,-3.189556127500001,2.28,10.1039/c4nr03008g,Chalcogenides
Sn2S3,mp-1509,True,False,0.7774000000000001,-0.473314881187499,1.175,10.1016/j.tsf.2004.11.012,Double anions
Sn2Sb2S5,mp-17835,False,False,0.785099999999999,-0.351721136284718,1.47,10.1007/s10854-014-2531-9,Double anions
Sn2SbS2I3,mp-1219046,False,True,1.065799999999999,-0.629282602499999,1.5,10.1002/anie.201000448,Double anions
Sn2WO5,mp-557633,False,False,2.421699999999999,-1.9309384737499984,2.597,10.1002/zaac.20050037,Double anions
Sn3O4,mp-1104544,False,True,0.9344999999999992,-1.579395650714284,2.4299999999999997,10.1016/j.cej.2019.123607,Chalcogenides
Sn3WO6,mp-556980,False,False,2.161499999999999,-1.85806374525,2.49,10.1002/zaac.20050037,Chalcogenides
SnBr2,mp-29862,True,False,2.5387,-1.173346578333331,3.45,10.1021/jacs.5b03986,Double anions
SnC,mp-1009820,False,True,0.6257,0.8178256637499991,2.1,10.1016/j.rinp.2017.08.049,Chalcogenides
SnCl2,mp-29179,True,False,3.1002,-1.055039141666666,2.9,10.1039/c5gc00021a,Double anions
SnF2,mp-2843,True,False,3.2704,-2.377538967083334,1.3,10.1016/j.physb.2010.11.015,Double anions
SnI2,mp-27194,True,False,1.7061000000000002,-0.7447498127777771,2.4,10.1021/jacs.5b03986,Double anions
SnI4,mp-23182,True,False,2.0581,-0.6773522655,2.38,10.1021/jacs.5b03986,Halides
SnO,mp-545820,False,True,0.519099999999999,-1.628875743749999,2.55,10.1016/j.cej.2019.02.062,Chalcogenides
SnO2,mp-856,True,False,0.6519,-2.107482005,3.6,10.1016/j.cej.2008.06.016,Double anions
SnS,mp-2231,True,False,0.904799999999999,-0.47160018765625,1.3,10.1016/j.optmat.2018.12.016,Chalcogenides
SnS2,mp-1170,True,False,1.514799999999999,-0.473328491874999,2.2,10.1016/j.cej.2014.05.103,Double anions
SnSO4,mp-542967,False,False,4.1233,-1.8344061604166664,5.12,10.1038/s41524-018-0073-z,Chalcogenides
SnSe,mp-691,True,False,0.5159,-0.45354630828125,0.94,10.1016/j.matpr.2019.02.190,Chalcogenides
SnSe2,mp-665,True,False,0.7018,-0.423896769375,1.2,10.1016/j.matpr.2016.11.085,Double anions
SnWO4,mp-17700,False,False,0.9171,-2.020210412916667,1.9,10.1039/c2ra20401k,Chalcogenides
Sr(NO3)2,mp-4157,True,False,3.7142,-1.571446753333333,1.63,10.1007/s00339-018-2012-8,Chalcogenides
Sr2Al2SiO7,mp-1218879,True,True,4.2023,-3.472123711666666,4.11,10.1016/j.optmat.2014.04.037,Double anions
Sr2Bi2O5,mp-760510,True,True,2.4829,-2.353507547222223,3.17,10.1016/j.jpcs.2013.11.015,Double anions
Sr2CoWO6,mp-1274308,True,True,2.0256,-2.605262132499999,2.38,10.1007/s10854-019-00718-1,Double anions
Sr2LaGaO5,mp-1218758,False,True,3.596399999999999,-3.110187525277778,4.6,10.1039/c9tc04938j,Double anions
Sr2LiReO6,mp-1080625,True,False,1.8423999999999991,-2.749342723583333,2.21,10.1007/s00894-020-04421-5,Double anions
Sr2LiSiO4F,mp-556066,False,False,4.7908,-3.363948581759259,6.87,10.1039/c8ra08344d,Double anions
Sr2Mg(BO3)2,mp-13541,True,False,4.579700000000001,-3.184874278484848,5.93,10.1016/j.jssc.2017.12.004,Double anions
Sr2MgSi2O7,mp-6564,True,False,4.495900000000001,-3.398849896666666,3.75,10.1039/c6cp07391c,Double anions
Sr2Nb2O7,mp-3870,True,False,2.6843999999999992,-3.300364764999999,2.15,10.1039/c2cp23912d,Double anions
Sr2P7Br,mp-1195664,True,False,2.133099999999999,-0.7776184609999971,2.1,10.1002/zaac.201500140,Double anions
Sr2P7Cl,mp-1194705,True,False,1.948,-0.8349424483749981,1.9,10.1002/zaac.201500140,Double anions
Sr2P7I,mp-1195270,True,False,2.105799999999999,-0.7073302407499991,2.0,10.1002/zaac.201500140,Double anions
Sr2PbO4,mp-20944,True,False,1.3966,-2.4660533835714302,1.75,10.1039/c5ta02349a,Double anions
Sr2ScSbO6,mp-1106218,True,False,3.5074,-3.113772652999999,3.47,",180 p.",Double anions
Sr2SmTaO6,mp-1208761,True,True,3.7716,-3.545386613233334,3.38,10.1039/c6dt04767j,Double anions
Sr2SnO4,mp-4287,True,False,2.6531,-2.785275042142856,4.7,10.1039/c8tc04725a,Double anions
Sr2SnSe5,mp-568525,True,False,1.2442,-1.360317969570314,0.9,10.1016/j.jssc.2004.04.025,Double anions
Sr2Ta2O7,mp-13664,True,False,2.928,-3.499453334060604,4.465,10.1039/c4dt02335h,Double anions
Sr2TaFeO6,mp-31760,True,False,1.5015,-3.051403054733333,2.18,10.1039/c5ra01460c,Double anions
Sr2TiO4,mp-5532,True,False,1.9141999999999992,-3.443433267619047,2.56,10.1016/j.jece.2020.103791,Double anions
Sr2ZnSi2O7,mp-1191240,True,False,3.8987,-3.181093632083333,4.24,10.1039/c6cp07391c,Double anions
Sr3Al2O6,mp-3393,True,False,4.2291,-3.342221047765152,6.3,10.1016/j.rinp.2019.02.004,Double anions
Sr3Sc2Cu2S2O5,mp-15900,False,False,1.2847,-2.7222874871428573,2.4,10.1007/s10854-019-01380-3,Double anions
Sr3Ti2O7,mp-3349,True,False,1.8404999999999991,-3.4925284151388603,3.2,10.1039/c4ra11985a,Double anions
Sr3V2O8,mp-19386,True,False,3.676,-3.01776698923077,3.45,10.1039/c2ra20937c,Double anions
Sr4Al14O25,mp-5512,False,False,4.157500000000001,-3.461146685581395,5.0005,10.1039/c5cp01095k,Double anions
Sr4Ta2O9,mp-769271,True,True,4.1943,-3.424987994977778,4.55,10.1039/c8ta06934d,Double anions
Sr5Nb4O15,mp-761057,True,True,2.8004,-3.298532114583332,4.0,10.1039/b818922f,Chalcogenides
Sr5Ta4O15,mp-769582,True,True,3.044399999999999,-3.477598544763891,4.75,10.1039/c2pp25200g,Chalcogenides
SrAl12O19,mp-1218531,False,True,4.4592,-3.43836354,7.38,10.1039/c5cp01095k,Double anions
SrAl2O4,mp-3094,True,False,4.142,-3.458835004642857,4.8,10.1016/j.matpr.2020.01.329,Double anions
SrAl4O7,mp-3788,True,False,3.7508,-3.4642884175,6.3,10.1039/c5cp01095k,Chalcogenides
SrAlSi4N7,mp-570577,False,False,3.691399999999999,-1.401743141538463,4.2,10.1039/c3tc31628a,Chalcogenides
SrAlSiH,mp-570485,True,False,0.625699999999999,-0.4586405203125,0.63,10.1039/c3ra44248a,Chalcogenides
SrBi2B2O7,mp-558323,False,True,2.8040000000000003,-2.496932166805556,2.57,10.1039/c6ra26752a,Double anions
SrCeO3,mp-22428,False,False,2.2817,-3.614131642999999,3.01,10.1007/s10854-019-01963-0,Chalcogenides
SrCrO4,mp-510607,True,False,2.857599999999999,-2.448814325416667,2.4450000000000003,10.1007/s00214-015-1675-x,Chalcogenides
SrCu2GeS4,mp-18685,True,False,1.046299999999999,-1.042533145208333,2.5,10.1021/acs.inorgchem.7b01318,Double anions
SrCu2GeSe4,mp-16179,False,False,0.5996,-0.928521952421874,1.795,10.1021/acs.inorgchem.7b01318,Double anions
SrFe12O19,mp-3742,False,False,1.140199999999999,-1.731081362812499,1.86,10.1016/j.cej.2013.09.043,Double anions
SrGe4O9,mp-9380,False,False,3.0685,-2.338752899642857,3.28,10.1007/s00339-020-3329-7,Chalcogenides
SrGeO3,mp-17464,True,False,3.4179,-2.743115335333333,3.185,10.1039/c6cp05572a,Chalcogenides
SrHfO3,mp-3378,True,False,4.1704,-3.812364923999999,3.9,10.1016/j.physb.2012.03.006,Chalcogenides
SrIn2O4,mp-540688,True,False,1.807999999999999,-2.354714595476186,3.635,10.1039/c4ra08153f,Double anions
SrMnO3,mp-19001,False,False,0.9027,-2.496220726086208,1.2,10.1016/j.physb.2010.05.056,Chalcogenides
SrMoO4,mp-18834,True,False,3.8445,-2.664873142499999,3.415,10.1007/s10854-016-4489-2,Chalcogenides
SrNb2O6,mp-4591,True,False,2.9977,-3.237719354444443,3.94,10.1016/j.optmat.2017.02.002,Double anions
SrO,mp-2472,True,False,3.2748,-3.075623527499999,5.7,10.1016/j.rinp.2013.03.001,Chalcogenides
SrPbO3,mp-20489,True,False,0.7941,-2.155550595499999,1.78,10.1016/j.solidstatesciences.2016.02.010,Chalcogenides
SrS,mp-1087,True,False,2.497,-2.42450937390625,4.779999999999999,10.1021/jacs.5b03986,Chalcogenides
SrSc2O4,mp-770771,True,True,3.6335,-3.737810427499999,4.6,10.1039/c9qi00443b,Double anions
SrSe,mp-2758,True,False,2.2313,-2.35255396453125,4.42,10.1016/S0022-0248(99)00757-5,Chalcogenides
SrSeO4,mp-4092,True,False,3.5358,-2.150680372890625,4.75,10.1002/zaac.201500211,Chalcogenides
SrSnO3,mp-2879,True,False,1.7365,-2.6373586375,4.1,10.1016/j.cej.2009.09.004,Chalcogenides
SrTa2O6,mp-17715,True,False,3.2307,-3.487587180518501,4.49,10.1016/j.tsf.2016.12.003,Double anions
SrTa4O11,mp-541462,True,False,3.5232,-3.431262843708332,4.0,10.1039/c8cy00283e,Chalcogenides
SrTe,mp-1958,True,False,1.7616,-2.0176923,3.5,10.1016/j.physb.2010.10.038,Chalcogenides
